,publisher_id,num_skus,num_products,num_retailers,total_points,points_mean,importance_mode,remaining_lifecycle_months_mean,num_geographies,num_listings,weighted_score
304,658,18,3,77,2523,22.936363636363637,3.0,3.109090909090909,51,110,-8361.654545454545
305,659,3,2,7,311,44.42857142857143,3.0,0.5714285714285714,6,7,-542.9285714285714
306,660,153,9,603,26891,14.702569710224166,1.0,22.497539639147075,71,1829,-48235.54360322342
307,662,12,2,54,1973,21.681318681318682,3.0,23.0,22,91,-1351.8187641174354
308,663,18,6,33,1087,15.753623188405797,3.0,4.797101449275362,18,69,-3251.036231884058
309,664,2,1,8,44,5.5,3.0,6.0,5,8,-742.0
310,665,13,3,57,3168,25.75609756097561,3.0,5.837398373983739,20,123,-3177.00406504065
311,666,13,2,42,953,15.370967741935484,2.0,-6.0,20,62,-6186.629032258064
312,667,22,4,44,1729,24.35211267605634,2.0,15.253521126760564,22,71,-886.9873222996173
313,668,2,2,4,168,42.0,3.0,15.0,3,4,3148.2531803918264
